"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Nac","yes",1,0,1,"1.22","-0.12","-0.12"
"2","A","Aro","yes",1,0,3,"1.38","-0.27","-0.40"
"3","H","Bra","yes",1,0,2,"0.49","0.55","0.16"
"4","A","Mor","yes",0,-2,1,"1.10","-0.01","0.15"
"5","H","Pto","yes",0,-3,0,"0.13","0.88","1.02"
"6","A","Ben","yes",1,0,1,"0.48","0.56","1.58"
"7","A","Fam","yes",1,0,0,"0.98","0.10","1.68"
"8","H","Ton","yes",3,3,3,"1.11","-0.02","1.66"
"9","A","Ama","yes",3,1,2,"1.73","-0.59","1.06"
"10","H","Est","yes",0,-4,0,"1.09","-0.00","1.06"
"11","A","Alv","yes",1,0,1,"1.24","-0.15","0.92"
"12","H","Cla","yes",1,0,1,"1.27","-0.17","0.75"
"13","A","AVS","yes",3,1,2,"2.09","-0.92","-0.17"
"14","H","Vit","yes",0,-1,0,"1.12","-0.03","-0.21"
"15","A","Gil","yes",1,0,2,"0.99","0.08","-0.12"
"16","A","Spo","yes",0,-4,0,"0.41","0.62","0.50"
"17","H","Cas","yes",3,2,3,"1.17","-0.08","0.42"
"18","H","Ben","yes",0,-2,0,"0.18","0.83","1.26"
"19","A","Nac","yes",0,-4,0,"1.70","-0.57","0.69"
"20","H","Aro","yes",0,-3,0,"1.03","0.05","0.74"
"21","A","Bra","yes",0,-3,0,"0.90","0.17","0.91"
"22","H","Mor","yes",0,-1,1,"1.08","0.01","0.92"
"23","A","Pto","yes",0,-1,0,"0.23","0.79","1.70"
"24","H","Fam","yes",1,0,0,"0.63","0.42","2.12"
"25","A","Ton","yes",3,1,1,"2.00","-0.85","1.28"
"26","H","Ama","yes",3,1,2,"1.40","-0.29","0.99"
"27","A","Est","yes",3,1,2,"1.40","-0.29","0.70"
"28","H","Alv","yes",0,-1,1,"1.23","-0.14","0.56"
"29","A","Cla","yes",3,2,2,"1.43","-0.31","0.25"
"30","H","AVS","yes",1,0,2,"1.66","-0.53","-0.28"
"31","A","Vit","yes",0,-2,0,"1.12","-0.03","-0.31"
"32","H","Gil","yes",1,0,0,"0.84","0.23","-0.09"
"33","H","Spo","yes",0,-3,1,"0.17","0.84","0.75"
"34","A","Cas","no",NA,NA,NA,"1.90","-0.75","0.00"
